,latitude_min,latitude_max,greenland_error,west_antarctic_error,east_antarctic_error
296,-27.37037037037037,27.37037037037037,2.339184141854605,3.2580998162057595,1.1698958446554222
297,-27.45945945945946,27.45945945945946,2.339184141854605,3.2580998162057595,1.1698958446554222
298,-27.54854854854855,27.54854854854855,2.339184141854605,3.2580998162057595,1.1698958446554222
299,-27.63763763763764,27.63763763763764,2.339184141854605,3.2580998162057595,1.1698958446554222
300,-27.726726726726728,27.726726726726728,2.3512084480454534,3.267440066478129,1.165630505835759
301,-27.815815815815817,27.815815815815817,2.3512084480454534,3.267440066478129,1.165630505835759
302,-27.904904904904907,27.904904904904907,2.3512084480454534,3.267440066478129,1.165630505835759
303,-27.993993993993996,27.993993993993996,2.3512084480454534,3.267440066478129,1.165630505835759
304,-28.083083083083086,28.083083083083086,2.3638073565782562,3.2764743754505923,1.161099617534678
305,-28.172172172172175,28.172172172172175,2.3638073565782562,3.2764743754505923,1.161099617534678
