load_radius,satellite_range,latitude,error
5.0,79.18,-19.46,0.21819735255130912
5.0,80.38,-19.46,0.210327195777201
5.0,81.58,-19.46,0.20304345212301092
5.0,82.78,-19.46,0.19623844241697316
5.0,83.99,-19.46,0.19260632955816295
5.0,85.19,-19.46,0.18956530215165462
5.0,86.39,-19.46,0.18786554018379792
5.0,87.59,-19.46,0.18624626838634425
5.0,88.8,-19.46,0.1855269647526708
5.0,90.0,-19.46,0.18522407013738035
5.0,1.0,-17.03,1.1486838544948321
5.0,2.2,-17.03,1.1784528835519115
5.0,3.41,-17.03,1.2194464640979428
5.0,4.61,-17.03,1.320383339341901
5.0,5.81,-17.03,1.4277819303537624
5.0,7.01,-17.03,1.6077388164957407
5.0,8.22,-17.03,1.7858790663490893
5.0,9.42,-17.03,2.0078079723847204
5.0,10.62,-17.03,2.385385872903628
5.0,11.82,-17.03,2.738262410837445
5.0,13.03,-17.03,3.3919086067595394
5.0,14.23,-17.03,3.93011558799516
5.0,15.43,-17.03,4.601613315464842
5.0,16.64,-17.03,5.050749982085589
5.0,17.84,-17.03,5.450880491247883
5.0,19.04,-17.03,5.8994145124571284
5.0,20.24,-17.03,6.161337205048031
5.0,21.45,-17.03,6.38698210540853
5.0,22.65,-17.03,6.428590232427945
5.0,23.85,-17.03,6.361315780683399
5.0,25.05,-17.03,6.260579501076967
5.0,26.26,-17.03,6.132024209660072
5.0,27.46,-17.03,5.935392620737966
5.0,28.66,-17.03,5.7728134087441445
5.0,29.86,-17.03,5.543449795067036
5.0,31.07,-17.03,5.366224712098738
5.0,32.27,-17.03,5.119532241703444
5.0,33.47,-17.03,4.929661556323723
5.0,34.68,-17.03,4.67283349221779
5.0,35.88,-17.03,4.478113314311425
5.0,37.08,-17.03,4.2837304781692085
5.0,38.28,-17.03,4.030329998081162
5.0,39.49,-17.03,3.8431771362005063
5.0,40.69,-17.03,3.600702924482327
5.0,41.89,-17.03,3.424934024109355
5.0,43.09,-17.03,3.197629708265865
5.0,44.3,-17.03,3.0333862813667403
5.0,45.5,-17.03,2.8747622102189023
5.0,46.7,-17.03,2.6703353525620988
5.0,47.91,-17.03,2.522103458830798
5.0,49.11,-17.03,2.3328205233186217
5.0,50.31,-17.03,2.195734250160976
5.0,51.51,-17.03,2.020904510810881
5.0,52.72,-17.03,1.8956316219471294
5.0,53.92,-17.03,1.7749168188022313
5.0,55.12,-17.03,1.6202758231340064
5.0,56.32,-17.03,1.5083277289906702
5.0,57.53,-17.03,1.3660635759526107
5.0,58.73,-17.03,1.2651297563695973
5.0,59.93,-17.03,1.1388933201007418
5.0,61.14,-17.03,1.050540191446427
5.0,62.34,-17.03,0.9406249999451796
5.0,63.54,-17.03,0.8638969192809293
5.0,64.74,-17.03,0.7927382263636177
5.0,65.95,-17.03,0.7058048743046932
5.0,67.15,-17.03,0.6511386656865591
5.0,68.35,-17.03,0.5917406000541329
5.0,69.55,-17.03,0.5539950308485864
5.0,70.76,-17.03,0.5115175852878638
5.0,71.96,-17.03,0.48553991402621816
5.0,73.16,-17.03,0.4613726768494836
5.0,74.36,-17.03,0.4356550077214259
5.0,75.57,-17.03,0.4200765214255306
5.0,76.77,-17.03,0.4027727344139125
5.0,77.97,-17.03,0.39153518202659376
5.0,79.18,-17.03,0.3782356155189748
5.0,80.38,-17.03,0.3690664738817179
5.0,81.58,-17.03,0.3605665821829032
5.0,82.78,-17.03,0.35212631275471223
5.0,83.99,-17.03,0.34723828857820616
5.0,85.19,-17.03,0.3426659389005629
5.0,86.39,-17.03,0.3400613118880304
5.0,87.59,-17.03,0.33759016793110197
5.0,88.8,-17.03,0.3365001433538503
5.0,90.0,-17.03,0.3360422785272761
5.0,1.0,-14.59,2.96881408239394
5.0,2.2,-14.59,3.0124199273433887
5.0,3.41,-14.59,3.070927178554094
5.0,4.61,-14.59,3.211184966640432
5.0,5.81,-14.59,3.3629171920301664
5.0,7.01,-14.59,3.624206492346242
5.0,8.22,-14.59,3.8928537005762105
5.0,9.42,-14.59,4.249535640816986
5.0,10.62,-14.59,4.9717372294381015
5.0,11.82,-14.59,5.553042607759714
5.0,13.03,-14.59,6.254946700820703
5.0,14.23,-14.59,6.715954384910361
5.0,15.43,-14.59,7.220376892277758
5.0,16.64,-14.59,7.512701068996355
5.0,17.84,-14.59,7.734568026514678
5.0,19.04,-14.59,7.903043776510064
5.0,20.24,-14.59,7.886962461184911
5.0,21.45,-14.59,7.72920399209983
5.0,22.65,-14.59,7.564548117956905
5.0,23.85,-14.59,7.31181275576449
5.0,25.05,-14.59,7.103865091848253
5.0,26.26,-14.59,6.88595869221853
5.0,27.46,-14.59,6.5923778394406565
5.0,28.66,-14.59,6.369508764323864
5.0,29.86,-14.59,6.072327682937158
5.0,31.07,-14.59,5.8517671443633805
5.0,32.27,-14.59,5.554679173445357
5.0,33.47,-14.59,5.331323400629677
5.0,34.68,-14.59,5.034966469632234
5.0,35.88,-14.59,4.813979587953508
5.0,37.08,-14.59,4.596256404401505
5.0,38.28,-14.59,4.316055771313248
5.0,39.49,-14.59,4.111325313999479
5.0,40.69,-14.59,3.8487206491655486
5.0,41.89,-14.59,3.659991675925631
5.0,43.09,-14.59,3.4176974925819925
5.0,44.3,-14.59,3.2439507533716836
5.0,45.5,-14.59,3.077164329936458
5.0,46.7,-14.59,2.8635734714900822
5.0,47.91,-14.59,2.709563456135797
5.0,49.11,-14.59,2.513928810392803
5.0,50.31,-14.59,2.372777973652192
5.0,51.51,-14.59,2.1936238703852746
5.0,52.72,-14.59,2.0657663061235207
5.0,53.92,-14.59,1.9428465961344457
5.0,55.12,-14.59,1.7856611337392603
5.0,56.32,-14.59,1.6721027461623217
5.0,57.53,-14.59,1.5280667580026792
5.0,58.73,-14.59,1.4261163050084549
5.0,59.93,-14.59,1.2992302199288381
5.0,61.14,-14.59,1.2109655700102664
5.0,62.34,-14.59,1.1016939115357016
5.0,63.54,-14.59,1.02572352206119
5.0,64.74,-14.59,0.9556689987763852
5.0,65.95,-14.59,0.8705332048781355
5.0,67.15,-14.59,0.8169941493432333
5.0,68.35,-14.59,0.7585212001926344
5.0,69.55,-14.59,0.7210393444803057
5.0,70.76,-14.59,0.6778535858154173
5.0,71.96,-14.59,0.6506628215792667
5.0,73.16,-14.59,0.6250995032445885
5.0,74.36,-14.59,0.5970218585184217
5.0,75.57,-14.59,0.5796317275997765
5.0,76.77,-14.59,0.560041453500396
5.0,77.97,-14.59,0.5470177606092477
5.0,79.18,-14.59,0.5317074626016366
5.0,80.38,-14.59,0.5212333655768153
5.0,81.58,-14.59,0.5115103123394233
5.0,82.78,-14.59,0.5014176017520784
5.0,83.99,-14.59,0.4952564504823585
5.0,85.19,-14.59,0.4891284388534425
5.0,86.39,-14.59,0.4856041448208119
5.0,87.59,-14.59,0.4822671391706704
5.0,88.8,-14.59,0.48080030711799093
5.0,90.0,-14.59,0.4801849241408905
5.0,1.0,-12.16,5.090359871514419
5.0,2.2,-12.16,5.158061434584364
5.0,3.41,-12.16,5.248618898880304
5.0,4.61,-12.16,5.462449015503278
5.0,5.81,-12.16,5.702307407708407
5.0,7.01,-12.16,6.166950128202498
5.0,8.22,-12.16,6.731720588417501
5.0,9.42,-12.16,7.326166989224233
5.0,10.62,-12.16,8.056521528052532
5.0,11.82,-12.16,8.510377470771429
5.0,13.03,-12.16,8.978332945206382
5.0,14.23,-12.16,9.241612661784789
5.0,15.43,-12.16,9.462549531298466
5.0,16.64,-12.16,9.52229330879813
5.0,17.84,-12.16,9.469998603821494
5.0,19.04,-12.16,9.231055700113378
5.0,20.24,-12.16,8.996180424785843
5.0,21.45,-12.16,8.648139330787142
5.0,22.65,-12.16,8.376704566327499
5.0,23.85,-12.16,8.01129552493854
5.0,25.05,-12.16,7.7343083201225005
5.0,26.26,-12.16,7.456989729256011
5.0,27.46,-12.16,7.09747753420658
5.0,28.66,-12.16,6.832870526980758
5.0,29.86,-12.16,6.4883408632875055
5.0,31.07,-12.16,6.237283317558515
5.0,32.27,-12.16,5.904525162993039
5.0,33.47,-12.16,5.657423996868409
5.0,34.68,-12.16,5.332941256559269
5.0,35.88,-12.16,5.093276171031171
5.0,37.08,-12.16,4.858920129181898
5.0,38.28,-12.16,4.559716059146827
5.0,39.49,-12.16,4.342571399707179
5.0,40.69,-12.16,4.065871068863983
5.0,41.89,-12.16,3.8681563337333897
5.0,43.09,-12.16,3.6155107064470062
5.0,44.3,-12.16,3.435304533234868
5.0,45.5,-12.16,3.2630549840025234
5.0,46.7,-12.16,3.0435047374762516
5.0,47.91,-12.16,2.8858446390344854
5.0,49.11,-12.16,2.686359284114164
5.0,50.31,-12.16,2.542826780884444
5.0,51.51,-12.16,2.3613119748937494
5.0,52.72,-12.16,2.232170835917423
5.0,53.92,-12.16,2.1082157661238945
5.0,55.12,-12.16,1.949903687921033
5.0,56.32,-12.16,1.8356974679942644
5.0,57.53,-12.16,1.6910353552637793
5.0,58.73,-12.16,1.588836876105234
5.0,59.93,-12.16,1.4621677177254564
5.0,61.14,-12.16,1.3745334850526105
5.0,62.34,-12.16,1.2665179476799793
5.0,63.54,-12.16,1.1916878625773377
5.0,64.74,-12.16,1.123063690348432
5.0,65.95,-12.16,1.04007802140075
5.0,67.15,-12.16,0.9878809379597172
5.0,68.35,-12.16,0.9305691359354095
5.0,69.55,-12.16,0.8935160965135781
5.0,70.76,-12.16,0.8498724658536392
5.0,71.96,-12.16,0.8216695269782721
5.0,73.16,-12.16,0.7949141378246554
5.0,74.36,-12.16,0.7647482112256689
5.0,75.57,-12.16,0.7457332977489743
5.0,76.77,-12.16,0.724079984593836
5.0,77.97,-12.16,0.7094347886144461
5.0,79.18,-12.16,0.6922992536882625
5.0,80.38,-12.16,0.6806421050797308
5.0,81.58,-12.16,0.6698079063386168
5.0,82.78,-12.16,0.6582012914701333
5.0,83.99,-12.16,0.6508653618817652
5.0,85.19,-12.16,0.6432969737663752
5.0,86.39,-12.16,0.6389213964484496
5.0,87.59,-12.16,0.6347818588970912
5.0,88.8,-12.16,0.6329663158378794
5.0,90.0,-12.16,0.6322044031385506
5.0,1.0,-9.73,8.008074393509453
5.0,2.2,-9.73,8.129451640747817
5.0,3.41,-9.73,8.298876588121885
5.0,4.61,-9.73,8.747729427204511
5.0,5.81,-9.73,9.347207778582385
5.0,7.01,-9.73,10.09040775608772
5.0,8.22,-9.73,10.571574375693382
5.0,9.42,-9.73,10.97911082601842
5.0,10.62,-9.73,11.395932694147286
5.0,11.82,-9.73,11.59143011683546
5.0,13.03,-9.73,11.695381852257201
5.0,14.23,-9.73,11.66686065827305
5.0,15.43,-9.73,11.42213860689444
5.0,16.64,-9.73,11.110859200416575
5.0,17.84,-9.73,10.766176691164624
5.0,19.04,-9.73,10.284055493280826
5.0,20.24,-9.73,9.9168356736805
5.0,21.45,-9.73,9.433236683001086
5.0,22.65,-9.73,9.081427556536793
5.0,23.85,-9.73,8.628322130268101
5.0,25.05,-9.73,8.296427079145495
5.0,26.26,-9.73,7.971303510991374
5.0,27.46,-9.73,7.558355037603443
5.0,28.66,-9.73,7.259742108007723
5.0,29.86,-9.73,6.876399384785928
5.0,31.07,-9.73,6.6003336886144774
5.0,32.27,-9.73,6.23821499698939
5.0,33.47,-9.73,5.971540655943083
5.0,34.68,-9.73,5.623962484953265
5.0,35.88,-9.73,5.368981116582692
5.0,37.08,-9.73,5.121085999012366
5.0,38.28,-9.73,4.8064884820288905
5.0,39.49,-9.73,4.57940194736939
5.0,40.69,-9.73,4.291533519547843
5.0,41.89,-9.73,4.086779344259807
5.0,43.09,-9.73,3.826143155839121
5.0,44.3,-9.73,3.641061928608721
5.0,45.5,-9.73,3.4648471873130133
5.0,46.7,-9.73,3.241156586989717
5.0,47.91,-9.73,3.0811157334287267
5.0,49.11,-9.73,2.8793216986267622
5.0,50.31,-9.73,2.734457222390919
5.0,51.51,-9.73,2.5518982460608566
5.0,52.72,-9.73,2.422380809004652
5.0,53.92,-9.73,2.298252785845363
5.0,55.12,-9.73,2.139859472039423
5.0,56.32,-9.73,2.025741487401598
5.0,57.53,-9.73,1.8813456463472418
5.0,58.73,-9.73,1.779511184202459
5.0,59.93,-9.73,1.6538340968475738
5.0,61.14,-9.73,1.5673812757005272
5.0,62.34,-9.73,1.4613256491160997
5.0,63.54,-9.73,1.3881384642009569
5.0,64.74,-9.73,1.3214271146521268
5.0,65.95,-9.73,1.2411974023487509
5.0,67.15,-9.73,1.1907081100076877
5.0,68.35,-9.73,1.1349293133537928
5.0,69.55,-9.73,1.098513081464433
5.0,70.76,-9.73,1.0545776170606571
5.0,71.96,-9.73,1.0254050539862039
5.0,73.16,-9.73,0.9974834430051589
5.0,74.36,-9.73,0.9651902215176341
5.0,75.57,-9.73,0.9445023421980135
5.0,76.77,-9.73,0.9207075619683882
5.0,77.97,-9.73,0.9043634184152928
5.0,79.18,-9.73,0.8853219193471821
5.0,80.38,-9.73,0.8724270318323769
5.0,81.58,-9.73,0.8604359961185477
5.0,82.78,-9.73,0.8472338551499727
5.0,83.99,-9.73,0.838656927679606
5.0,85.19,-9.73,0.8295540210134251
5.0,86.39,-9.73,0.8242671694556295
5.0,87.59,-9.73,0.8192719917587329
5.0,88.8,-9.73,0.8170826474507789
5.0,90.0,-9.73,0.8161664937316121
5.0,1.0,-7.3,12.118804800629668
5.0,2.2,-7.3,12.485796568189576
5.0,3.41,-7.3,13.08271875102053
5.0,4.61,-7.3,13.739061241802025
5.0,5.81,-7.3,14.087930324456114
5.0,7.01,-7.3,14.371130197506513
5.0,8.22,-7.3,14.496659686844902
5.0,9.42,-7.3,14.545992740590417
5.0,10.62,-7.3,14.4806890288286
5.0,11.82,-7.3,14.303086367376096
5.0,13.03,-7.3,13.829409281770568
5.0,14.23,-7.3,13.354465010258476
5.0,15.43,-7.3,12.689593457142477
5.0,16.64,-7.3,12.18607556031864
5.0,17.84,-7.3,11.69792817105283
5.0,19.04,-7.3,11.070070156806965
5.0,20.24,-7.3,10.617588139973922
5.0,21.45,-7.3,10.043490758450574
5.0,22.65,-7.3,9.636549426569548
5.0,23.85,-7.3,9.122520065716296
5.0,25.05,-7.3,8.752032763193087
5.0,26.26,-7.3,8.393225674633406
5.0,27.46,-7.3,7.9422738906302435
5.0,28.66,-7.3,7.619438766610236
5.0,29.86,-7.3,7.20839597153824
5.0,31.07,-7.3,6.91443220084845
5.0,32.27,-7.3,6.53144060584337
5.0,33.47,-7.3,6.250881902977044
5.0,34.68,-7.3,5.887056849490909
5.0,35.88,-7.3,5.621455169890685
5.0,37.08,-7.3,5.364217981243113
5.0,38.28,-7.3,5.039129422349243
5.0,39.49,-7.3,4.805349088923168
5.0,40.69,-7.3,4.510223148411904
5.0,41.89,-7.3,4.301011128803154
5.0,43.09,-7.3,4.035481326355606
5.0,44.3,-7.3,3.847625171123643
5.0,45.5,-7.3,3.6693261969042923
5.0,46.7,-7.3,3.4437338695574624
5.0,47.91,-7.3,3.2827942974824076
5.0,49.11,-7.3,3.080506935627827
5.0,50.31,-7.3,2.9355294739920192
5.0,51.51,-7.3,2.7534104894697444
5.0,52.72,-7.3,2.624546967374574
5.0,53.92,-7.3,2.50118233531561
5.0,55.12,-7.3,2.34383462911261
5.0,56.32,-7.3,2.2305595445493704
5.0,57.53,-7.3,2.0873711297863564
5.0,58.73,-7.3,1.9865287574512465
5.0,59.93,-7.3,1.8626041532684057
5.0,61.14,-7.3,1.7778563340746443
5.0,62.34,-7.3,1.6743656674064014
5.0,63.54,-7.3,1.6032372171649045
5.0,64.74,-7.3,1.5387943450134325
5.0,65.95,-7.3,1.4617603220287094
5.0,67.15,-7.3,1.4132398715692505
5.0,68.35,-7.3,1.3592759749434469
5.0,69.55,-7.3,1.3236819051631943
5.0,70.76,-7.3,1.2796591981391707
5.0,71.96,-7.3,1.249650095173852
5.0,73.16,-7.3,1.2206740351506087
5.0,74.36,-7.3,1.186384706654475
5.0,75.57,-7.3,1.164099970373704
5.0,76.77,-7.3,1.138252341021942
5.0,77.97,-7.3,1.1202735574803746
5.0,79.18,-7.3,1.0993932880774242
5.0,80.38,-7.3,1.0853094532043481
5.0,81.58,-7.3,1.0721977022638585
5.0,82.78,-7.3,1.0574408642432391
5.0,83.99,-7.3,1.0476430941313841
5.0,85.19,-7.3,1.037027976990541
5.0,86.39,-7.3,1.030844731826279
5.0,87.59,-7.3,1.0250050467900949
5.0,88.8,-7.3,1.0224481397443235
5.0,90.0,-7.3,1.0213783659775193
5.0,1.0,-4.86,19.95396873934608
5.0,2.2,-4.86,19.624096363827892
5.0,3.41,-4.86,19.379689532042928
5.0,4.61,-4.86,19.06433308546767
5.0,5.81,-4.86,18.807175753301564
5.0,7.01,-4.86,18.390130602325264
5.0,8.22,-4.86,18.033038005689356
5.0,9.42,-4.86,17.601556072318722
5.0,10.62,-4.86,16.808815354245322
5.0,11.82,-4.86,16.085406050541746
5.0,13.03,-4.86,15.112455507733808
5.0,14.23,-4.86,14.418650269460644
5.0,15.43,-4.86,13.553461766160991
5.0,16.64,-4.86,12.940174377549832
5.0,17.84,-4.86,12.36512285971207
5.0,19.04,-4.86,11.645639737638476
5.0,20.24,-4.86,11.138173167367476
5.0,21.45,-4.86,10.504941706247683
5.0,22.65,-4.86,10.061457268256952
5.0,23.85,-4.86,9.506648842821129
5.0,25.05,-4.86,9.110212359628743
5.0,26.26,-4.86,8.728645271520843
5.0,27.46,-4.86,8.25188826898842
5.0,28.66,-4.86,7.912579472196423
5.0,29.86,-4.86,7.482765432911535
5.0,31.07,-4.86,7.176705619898807
5.0,32.27,-4.86,6.779710804254875
5.0,33.47,-4.86,6.489926094622039
5.0,34.68,-4.86,6.115410020292209
5.0,35.88,-4.86,5.842939973663813
5.0,37.08,-4.86,5.579725046312117
5.0,38.28,-4.86,5.248115362250729
5.0,39.49,-4.86,5.010309135062082
5.0,40.69,-4.86,4.711069785037847
5.0,41.89,-4.86,4.4994994986538
5.0,43.09,-4.86,4.231546460443614
5.0,44.3,-4.86,4.042548793371081
5.0,45.5,-4.86,3.8636257003069923
5.0,46.7,-4.86,3.6378928805189945
5.0,47.91,-4.86,3.47724259201633
5.0,49.11,-4.86,3.2758727418462863
5.0,50.31,-4.86,3.1317476002694793
5.0,51.51,-4.86,2.951207706383511
5.0,52.72,-4.86,2.823761198261449
5.0,53.92,-4.86,2.701851250774685
5.0,55.12,-4.86,2.54640148718376
5.0,56.32,-4.86,2.434556465119426
5.0,57.53,-4.86,2.2932771985168383
5.0,58.73,-4.86,2.193908566913717
5.0,59.93,-4.86,2.0722948312527256
5.0,61.14,-4.86,1.9896177725102904
5.0,62.34,-4.86,1.8891308311745232
5.0,63.54,-4.86,1.8203460035373753
5.0,64.74,-4.86,1.7584407697352795
5.0,65.95,-4.86,1.684916054812227
5.0,67.15,-4.86,1.6385585869456873
5.0,68.35,-4.86,1.586604374686182
5.0,69.55,-4.86,1.551951832595497
5.0,70.76,-4.86,1.5079806588300126
5.0,71.96,-4.86,1.4772210417092821
5.0,73.16,-4.86,1.447270550136343
5.0,74.36,-4.86,1.4110723116009403
5.0,75.57,-4.86,1.3872412139018515
5.0,76.77,-4.86,1.3593984009889648
5.0,77.97,-4.86,1.3398248386681206
5.0,79.18,-4.86,1.3171488331538717
5.0,80.38,-4.86,1.3019065111200474
5.0,81.58,-4.86,1.2876982333069351
5.0,82.78,-4.86,1.2714120524836188
5.0,83.99,-4.86,1.2604044438682993
5.0,85.19,-4.86,1.248290003952387
5.0,86.39,-4.86,1.2412198628475037
5.0,87.59,-4.86,1.2345421154725917
5.0,88.8,-4.86,1.2316218265944023
5.0,90.0,-4.86,1.2303982348119418
5.0,1.0,-2.43,26.198769131064697
5.0,2.2,-2.43,25.703131735533006
5.0,3.41,-2.43,24.853054660673706
5.0,4.61,-2.43,23.60074238754111
5.0,5.81,-2.43,22.71306958764336
5.0,7.01,-2.43,21.50595156571809
5.0,8.22,-2.43,20.477999134968943
5.0,9.42,-2.43,19.398445984670836
5.0,10.62,-2.43,18.027127941520053
5.0,11.82,-2.43,17.066410938092226
5.0,13.03,-2.43,15.885911246304776
5.0,14.23,-2.43,15.08270818976169
5.0,15.43,-2.43,14.110622128874951
5.0,16.64,-2.43,13.436959309195883
5.0,17.84,-2.43,12.812693784152385
5.0,19.04,-2.43,12.040586218933955
5.0,20.24,-2.43,11.501060675796214
5.0,21.45,-2.43,10.833096375361535
5.0,22.65,-2.43,10.367989291609028
5.0,23.85,-2.43,9.788619563947558
5.0,25.05,-2.43,9.376513461866594
5.0,26.26,-2.43,8.98103584695433
5.0,27.46,-2.43,8.488534906353532
5.0,28.66,-2.43,8.139177123402268
5.0,29.86,-2.43,7.698000811277325
5.0,31.07,-2.43,7.384724713176414
5.0,32.27,-2.43,6.979426470112634
5.0,33.47,-2.43,6.6842775717556
5.0,34.68,-2.43,6.303667926356484
5.0,35.88,-2.43,6.027370925107391
5.0,37.08,-2.43,5.76095215501017
5.0,38.28,-2.43,5.426080641729064
5.0,39.49,-2.43,5.186472224535108
5.0,40.69,-2.43,4.885669557641829
5.0,41.89,-2.43,4.6734349765144305
5.0,43.09,-2.43,4.405039725625591
5.0,44.3,-2.43,4.216170187519868
5.0,45.5,-2.43,4.037778557066997
5.0,46.7,-2.43,3.813288795825228
5.0,47.91,-2.43,3.653878818519781
5.0,49.11,-2.43,3.454514344897452
5.0,50.31,-2.43,3.3119830113311615
5.0,51.51,-2.43,3.1338851594438375
5.0,52.72,-2.43,3.0084095624886027
5.0,53.92,-2.43,2.8884676344740434
5.0,55.12,-2.43,2.73554604267511
5.0,56.32,-2.43,2.6255787018024495
5.0,57.53,-2.43,2.486717714947043
5.0,58.73,-2.43,2.389172595327492
5.0,59.93,-2.43,2.270265109160463
5.0,61.14,-2.43,2.189901923733949
5.0,62.34,-2.43,2.0927222355728916
5.0,63.54,-2.43,2.026473046007863
5.0,64.74,-2.43,1.967295534528522
5.0,65.95,-2.43,1.8974868923813177
5.0,67.15,-2.43,1.853419804921555
5.0,68.35,-2.43,1.8035996357135848
5.0,69.55,-2.43,1.7699577007286669
5.0,70.76,-2.43,1.7261248957849047
5.0,71.96,-2.43,1.694662010739855
5.0,73.16,-2.43,1.663793103897416
5.0,74.36,-2.43,1.625738077744245
5.0,75.57,-2.43,1.6003958796740823
5.0,76.77,-2.43,1.5705918214049197
5.0,77.97,-2.43,1.5494393814118617
5.0,79.18,-2.43,1.5249919257160256
5.0,80.38,-2.43,1.5086030839209466
5.0,81.58,-2.43,1.4933171154402722
5.0,82.78,-2.43,1.475515289020337
5.0,83.99,-2.43,1.463309005591457
5.0,85.19,-2.43,1.4497015216148796
5.0,86.39,-2.43,1.441745255855479
5.0,87.59,-2.43,1.4342328823428008
5.0,88.8,-2.43,1.4309492554379921
5.0,90.0,-2.43,1.429573901534313
5.0,1.0,0.0,27.802985353807223
5.0,2.2,0.0,27.45638766816262
5.0,3.41,0.0,26.975757534404252
5.0,4.61,0.0,25.935069052236024
5.0,5.81,0.0,24.620523971117514
5.0,7.01,0.0,22.668617182239693
5.0,8.22,0.0,21.312006496198943
5.0,9.42,0.0,20.051410605510316
5.0,10.62,0.0,18.529112499152728
5.0,11.82,0.0,17.49502044629927
5.0,13.03,0.0,16.247787157622618
5.0,14.23,0.0,15.407726097805918
5.0,15.43,0.0,14.398642993704755
5.0,16.64,0.0,13.704063919446808
5.0,17.84,0.0,13.062072182455479
5.0,19.04,0.0,12.270568719160739
5.0,20.24,0.0,11.719024292619798
5.0,21.45,0.0,11.037929822861887
5.0,22.65,0.0,10.564438006729379
5.0,23.85,0.0,9.975177379562163
5.0,25.05,0.0,9.55672562083687
5.0,26.26,0.0,9.155546635638084
5.0,27.46,0.0,8.656552129440325
5.0,28.66,0.0,8.303120871242799
5.0,29.86,0.0,7.857446164160051
5.0,31.07,0.0,7.541413256113068
5.0,32.27,0.0,7.133130557798751
5.0,33.47,0.0,6.836193388776255
5.0,34.68,0.0,6.453789251770492
5.0,35.88,0.0,6.176566877870589
5.0,37.08,0.0,5.909576093804497
5.0,38.28,0.0,5.574496012956182
5.0,39.49,0.0,5.335121471867055
5.0,40.69,0.0,5.035142572880626
5.0,41.89,0.0,4.823801056403423
5.0,43.09,0.0,4.556822445525461
5.0,44.3,0.0,4.369307043662418
5.0,45.5,0.0,4.1925501903924856
5.0,46.7,0.0,3.9705908404913233
5.0,47.91,0.0,3.813274712298286
5.0,49.11,0.0,3.6169258699559013
5.0,50.31,0.0,3.4766572921300094
5.0,51.51,0.0,3.3018035601697564
5.0,52.72,0.0,3.178837826169693
5.0,53.92,0.0,3.0613604987984755
5.0,55.12,0.0,2.9115544913124043
5.0,56.32,0.0,2.803862044934945
5.0,57.53,0.0,2.6679001245836047
5.0,58.73,0.0,2.572492568226672
5.0,59.93,0.0,2.456665592895965
5.0,61.14,0.0,2.37886289343412
5.0,62.34,0.0,2.285272874655183
5.0,63.54,0.0,2.221752215968586
5.0,64.74,0.0,2.165459749282153
5.0,65.95,0.0,2.099553074851883
5.0,67.15,0.0,2.057882244915362
5.0,68.35,0.0,2.010314912993512
5.0,69.55,0.0,1.9777614616571282
5.0,70.76,0.0,1.9341585938322918
5.0,71.96,0.0,1.902051253805118
5.0,73.16,0.0,1.870319741414448
5.0,74.36,0.0,1.8304715740252635
5.0,75.57,0.0,1.8036608080684893
5.0,76.77,0.0,1.7719402300902112
5.0,77.97,0.0,1.7492365617287293
5.0,79.18,0.0,1.7230510802781802
5.0,80.38,0.0,1.7055354900836641
5.0,81.58,0.0,1.6891934509451614
5.0,82.78,0.0,1.6698975458877807
5.0,83.99,0.0,1.656509912161167
5.0,85.19,0.0,1.6414236838722616
5.0,86.39,0.0,1.6325868575281124
5.0,87.59,0.0,1.62424745596517
5.0,88.8,0.0,1.62060233759773
5.0,90.0,0.0,1.619078013028121
5.0,1.0,2.43,26.520430193168682
5.0,2.2,2.43,26.049034981764922
5.0,3.41,2.43,25.26440260096979
5.0,4.61,2.43,24.049092624178915
5.0,5.81,2.43,23.155822713587327
5.0,7.01,2.43,21.94593156292743
5.0,8.22,2.43,20.89118373483629
5.0,9.42,2.43,19.78310729165087
5.0,10.62,2.43,18.379212867378662
5.0,11.82,2.43,17.405129677832118
5.0,13.03,2.43,16.21599744607806
5.0,14.23,2.43,15.405817609584998
5.0,15.43,2.43,14.426337040260876
5.0,16.64,2.43,13.749288290890949
5.0,17.84,2.43,13.120833965248531
5.0,19.04,2.43,12.343018236052592
5.0,20.24,2.43,11.799625438070116
5.0,21.45,2.43,11.127355404883348
5.0,22.65,2.43,10.658896987527699
5.0,23.85,2.43,10.074867742002782
5.0,25.05,2.43,9.659744316718957
5.0,26.26,2.43,9.26152755970887
5.0,27.46,2.43,8.765725776635417
5.0,28.66,2.43,8.414522291175963
5.0,29.86,2.43,7.971625485668588
5.0,31.07,2.43,7.657523938196877
5.0,32.27,2.43,7.251979094480078
5.0,33.47,2.43,6.957119174913901
5.0,34.68,2.43,6.577592703000709
5.0,35.88,2.43,6.3026637383651325
5.0,37.08,2.43,6.037995091003146
5.0,38.28,2.43,5.706084064752096
5.0,39.49,2.43,5.469169813562333
5.0,40.69,2.43,5.172689399041807
