,segment,greenland_contribution,west_antarctic_contribution,east_antarctic_contribution,error
337,31,0.29999999999999993,0.0,0.7000000000000001,0.9428077520285303
338,31,0.19999999999999996,0.0,0.8,1.0220830530526663
339,31,0.09999999999999998,0.0,0.9,1.0863241054185584
340,31,0.9,0.1,0.0,1.9658831824051752
341,31,0.8,0.1,0.1,0.5153892420869524
342,31,0.7,0.1,0.2,0.11258951508196686
343,31,0.6,0.1,0.30000000000000004,0.46313179600983134
344,31,0.5,0.1,0.4,0.6868315927956185
345,31,0.4,0.1,0.5,0.8419875775062615
346,31,0.29999999999999993,0.1,0.6000000000000001,0.9559181776419766
347,31,0.19999999999999996,0.1,0.7000000000000001,1.0431271065126224
348,31,0.09999999999999998,0.1,0.8,1.1120286896094058
349,31,0.8,0.2,0.0,1.435040713096549
350,31,0.7000000000000001,0.2,0.1,0.18532345607134065
351,31,0.6000000000000001,0.2,0.2,0.3519752321515576
352,31,0.5,0.2,0.30000000000000004,0.6508786464481252
353,31,0.4,0.2,0.4,0.8412566686038473
354,31,0.30000000000000004,0.2,0.5,0.9731329010833965
355,31,0.19999999999999996,0.2,0.6000000000000001,1.0698817208278368
356,31,0.09999999999999998,0.2,0.7000000000000001,1.1438887236990811
357,31,0.7,0.30000000000000004,0.0,0.8908318567426239
358,31,0.6,0.30000000000000004,0.1,0.14971512133670004
359,31,0.49999999999999994,0.30000000000000004,0.2,0.5939340494661468
360,31,0.3999999999999999,0.30000000000000004,0.30000000000000004,0.8401940592810677
361,31,0.29999999999999993,0.30000000000000004,0.4,0.996736897821729
362,31,0.19999999999999996,0.30000000000000004,0.5,1.1050362339667958
363,31,0.09999999999999987,0.30000000000000004,0.6000000000000001,1.1844160165329503
364,31,0.6,0.4,0.0,0.33274533658773947
365,31,0.5,0.4,0.1,0.48983972369978934
366,31,0.39999999999999997,0.4,0.2,0.8385076776601238
367,31,0.29999999999999993,0.4,0.30000000000000004,1.0310977741923184
368,31,0.19999999999999996,0.4,0.4,1.15328313197772
369,31,0.09999999999999998,0.4,0.5,1.2377041670522808
370,31,0.5,0.5,0.0,0.23975653664100188
371,31,0.4,0.5,0.1,0.8351670487389604
372,31,0.3,0.5,0.2,1.0857387337860864
373,31,0.19999999999999996,0.5,0.30000000000000004,1.2236098634815225
374,31,0.09999999999999998,0.5,0.4,1.3109063719127119
375,31,0.3999999999999999,0.6000000000000001,0.0,0.8272395926356422
376,31,0.29999999999999993,0.6000000000000001,0.1,1.1858173918293966
377,31,0.1999999999999999,0.6000000000000001,0.2,1.3355208848524045
378,31,0.09999999999999987,0.6000000000000001,0.30000000000000004,1.4177507390992314
379,31,0.29999999999999993,0.7000000000000001,0.0,1.4302996668535282
380,31,0.19999999999999993,0.7000000000000001,0.1,1.5419147857160787
381,31,0.09999999999999992,0.7000000000000001,0.2,1.5881561444286467
382,31,0.19999999999999996,0.8,0.0,2.0495646162361374
383,31,0.09999999999999995,0.8,0.1,1.9035871467919667
384,31,0.09999999999999998,0.9,0.0,2.685696499633195
385,36,1.0,0.0,0.0,2.8141401069720153
386,36,0.9,0.0,0.1,1.043084635568659
387,36,0.8,0.0,0.2,0.2710758553392886
388,36,0.7,0.0,0.30000000000000004,0.16132310396480332
389,36,0.6,0.0,0.4,0.43778914244513034
390,36,0.5,0.0,0.5,0.6297859844959683
391,36,0.3999999999999999,0.0,0.6000000000000001,0.7708955138221837
392,36,0.29999999999999993,0.0,0.7000000000000001,0.8789813663280905
393,36,0.19999999999999996,0.0,0.8,0.9644218610803054
394,36,0.09999999999999998,0.0,0.9,1.033658902462019
395,36,0.9,0.1,0.0,2.265879677501095
396,36,0.8,0.1,0.1,0.6986241028268143
397,36,0.7,0.1,0.2,0.020124130908198038
