length_scale,satellite_range,error,true_mean,estimate,num_error
0.005,80.11,5.986662508547593,-7.1044025184548326e-12,-6.679085916426186e-12,4.253166020286464e-13
0.1,30.67,5.985401805171368,-9.367441960083898e-12,-9.92812100026114e-12,-5.606790401772418e-13
0.1,90.0,5.984468912477857,-5.118240790489525e-12,-4.811941261516918e-12,3.0629952897260653e-13
0.005,40.56,5.983703672541134,-2.8689378068223353e-12,-2.697269069912586e-12,1.7166873690974917e-13
0.1,90.0,5.983077031327514,-8.271230671764922e-12,-7.776356569234439e-12,4.948741025304835e-13
0.1,30.67,5.9812764403402126,-5.270956001980925e-12,-5.586226451508108e-12,-3.1527044952718347e-13
0.1,70.22,5.981270194259691,-2.2532605837852243e-12,-2.118486980088277e-12,1.3477360369694753e-13
0.005,60.33,5.981174255914539,-1.0457986743277504e-11,-9.832476332501635e-12,6.255104107758693e-13
0.005,1.0,5.980882512722605,5.79085948753313e-12,6.137203989959337e-12,3.4634450242620686e-13
0.005,90.0,5.978862022263752,-7.723089100395696e-12,-7.261336259226546e-12,4.617528411691496e-13
0.1,80.11,5.978283122547757,2.7820118518505703e-12,2.9483283968570312e-12,1.6631654500646096e-13
0.1,30.67,5.977732357463057,6.730393474674404e-12,7.132718383194598e-12,4.02324908520194e-13
0.1,80.11,5.977397873344097,3.2001704373148407e-12,3.008883517651397e-12,-1.912869196634438e-13
0.1,10.89,5.976738048403471,-1.4741943640889775e-12,-1.386085628623052e-12,8.810873546592551e-14
0.1,20.78,5.975807952142058,-1.996583334590271e-12,-1.8772713489106824e-12,1.1931198567958849e-13
0.1,80.11,5.975406610072663,-2.8096582092882004e-12,-2.641769706929944e-12,1.6788850235825633e-13
0.1,20.78,5.972852395176482,4.355490545559196e-12,4.615637566931313e-12,2.6014702137211766e-13
0.1,90.0,5.971327591983618,4.270075726637742e-12,4.0150955165744275e-12,-2.5498021006331445e-13
0.005,40.56,5.970813231049101,-2.4294220972898525e-12,-2.2843658412668395e-12,1.4505625602301309e-13
0.1,20.78,5.970157260205103,-3.3258215239191182e-12,-3.5243782990908394e-12,-1.9855677517172123e-13
0.1,30.67,5.96840737124211,2.9321478858924437e-12,3.107150416449768e-12,1.750025305573243e-13
0.1,30.67,5.965148248826556,5.858493181968012e-12,6.2079609854198e-12,3.49467803451788e-13
0.005,40.56,5.964983670856545,-8.169159752843633e-12,-7.681870707540325e-12,4.872890453033076e-13
0.1,50.44,5.963658288275517,-1.2985506027758849e-11,-1.3759917234257806e-11,-7.744112064989574e-13
0.005,20.78,5.963327593938159,-2.980789704299414e-12,-3.1585439592531685e-12,-1.7775425495375462e-13
0.005,50.44,5.962280520337922,1.0543362480069689e-12,9.914737632731877e-13,-6.286248473378123e-14
0.005,40.56,5.961531676019073,-1.2752996816126577e-11,-1.3513270760961666e-11,-7.602739448350897e-13
0.005,20.78,5.960671371303799,-5.925152115255146e-12,-6.278330961095361e-12,-3.53178845840215e-13
0.005,50.44,5.959536971883401,5.699518127451151e-12,6.039183017475799e-12,3.396648900246479e-13
0.005,70.22,5.958578396028204,-9.209950860636365e-12,-8.661168718369673e-12,5.487821422666921e-13
0.1,1.0,5.958169856027228,6.730393474674404e-12,7.131401749874478e-12,4.0100827520007384e-13
0.1,90.0,5.956855909281711,9.153785005355222e-12,8.608507222340776e-12,-5.452777830144457e-13
0.1,1.0,5.956793073672794,-2.9901888175594417e-12,-2.8120694571853224e-12,1.7811936037411926e-13
0.1,90.0,5.955917641305604,2.87759150309478e-12,2.706204523117247e-12,-1.713869799775331e-13
0.1,70.22,5.951685596677361,3.2483419465355057e-12,3.055010846772723e-12,-1.933310997627827e-13
0.005,40.56,5.950957339566066,-9.521989558772722e-12,-1.0088639095293222e-11,-5.666495365204998e-13
0.005,50.44,5.950313428463225,-5.9032744340763405e-12,-6.2545377654462215e-12,-3.5126333136988097e-13
0.1,90.0,5.949454869126304,-9.627222941132182e-12,-9.054455657099349e-12,5.727672840328331e-13
0.1,50.44,5.9477368869490626,6.730393474674404e-12,7.1306995700044265e-12,4.003060953300223e-13
0.005,40.56,5.945981624330926,-1.0890666158888376e-11,-1.1538223167463106e-11,-6.475570085747295e-13
0.005,40.56,5.945847044822504,8.158072646621626e-12,8.643139167995251e-12,4.850665213736249e-13
0.005,50.44,5.945573611730245,-1.0054189808606464e-11,-9.456410552472686e-12,5.977792561337776e-13
0.005,50.44,5.945355251491947,1.3133658077779322e-11,1.3914500708019572e-11,7.808426302402494e-13
0.1,30.67,5.944079892684466,4.948293721304796e-12,5.2424242534238425e-12,2.941305321190463e-13
0.1,20.78,5.940500544605355,-2.9901888175594417e-12,-2.8125566345675946e-12,1.7763218299184705e-13
0.005,70.22,5.939842004020486,9.703171718273378e-12,9.12681864882914e-12,-5.763530694442384e-13
0.005,30.67,5.938111856296039,-1.5293989654238367e-11,-1.6202163867197385e-11,-9.08174212959018e-13
0.005,60.33,5.933486445740865,4.139373043816655e-12,3.893763905323143e-12,-2.456091384935123e-13
0.005,50.44,5.931985960965355,-1.3041003887353207e-11,-1.3814594407119946e-11,-7.735905197667385e-13
0.005,40.56,5.931544241406487,3.3307641471177508e-12,3.5283298960809456e-12,1.9756574896319484e-13
0.005,50.44,5.9307971863776805,8.835931338307182e-12,8.311890171104596e-12,-5.240411672025861e-13
0.1,40.56,5.9306641971966,-1.2985506027758849e-11,-1.375563278457195e-11,-7.701267568131004e-13
0.005,50.44,5.9293826636127935,-7.307432969360789e-12,-7.740718633001193e-12,-4.3328566364040417e-13
0.1,50.44,5.926091074015115,-9.971373252730522e-13,-1.0562285913017316e-12,-5.909126602867941e-14
0.1,20.78,5.925711193014342,6.730393474674404e-12,7.129217154137092e-12,3.988236794626881e-13
0.005,70.22,5.924706184805183,-1.783031244348027e-11,-1.6773918819371308e-11,1.0563936241089639e-12
0.005,90.0,5.923069029802202,-1.0575726396535728e-11,-9.949318821665904e-12,6.264075748698242e-13
0.005,90.0,5.921862969849165,1.0822070648509748e-11,1.0181202454204734e-11,-6.408681943050142e-13
0.1,70.22,5.921038424600244,7.0187024047432145e-12,6.6031223384500274e-12,-4.155800662931871e-13
0.005,50.44,5.9202589085842625,-1.2092072761726028e-11,-1.2807954776634604e-11,-7.158820149085762e-13
0.1,80.11,5.918286810594553,4.094910949095014e-12,3.852562374489131e-12,-2.423485746058824e-13
0.005,70.22,5.918242260842273,-7.341303509063942e-12,-6.906827382293823e-12,4.34476126770119e-13
0.1,1.0,5.917107535574675,-4.865124902341628e-12,-5.152999574553205e-12,-2.878746722115765e-13
0.1,20.78,5.9152682364968285,-3.0707465537042505e-12,-3.252389449218839e-12,-1.8164289551458857e-13
0.1,90.0,5.914723250947452,2.2518938839258655e-12,2.1187005927866387e-12,-1.3319329113922679e-13
0.1,80.11,5.9122306323932605,-2.812033894627943e-12,-2.6457799653164684e-12,1.6625392931147444e-13
0.005,40.56,5.909724473469334,-1.3041003887353207e-11,-1.3811691285670207e-11,-7.706873983169996e-13
0.1,40.56,5.90883497475017,1.0417881771363649e-12,9.802306329629191e-13,-6.155754417344578e-14
0.005,20.78,5.9052143857886,4.7119394750609e-12,4.433689347329952e-12,-2.782501277309481e-13
0.005,50.44,5.904386976036724,-7.722504574714294e-12,-7.266538020381023e-12,4.55966554333271e-13
0.005,40.56,5.9043549977936785,-1.2092072761726028e-11,-1.2806031664169847e-11,-7.139589024438188e-13
0.1,1.0,5.903859489194301,1.0417881771363649e-12,9.802824669831953e-13,-6.150571015316961e-14
0.005,40.56,5.903083629142973,6.495912463163288e-12,6.112453317986838e-12,-3.834591451764501e-13
0.005,60.33,5.9015880561640985,6.013584707762795e-12,5.6586877109021555e-12,-3.5489699686063987e-13
0.005,70.22,5.900325625729101,-1.1602304631955449e-11,-1.0917730878581027e-11,6.845737533744218e-13
0.1,20.78,5.898586506939662,-9.367441960083898e-12,-9.91998862758681e-12,-5.525466675029129e-13
0.005,20.78,5.898410096371218,-1.945229259394552e-12,-1.8304916603608568e-12,1.1473759903369532e-13
0.005,50.44,5.897500125469753,6.004904800579353e-12,5.6507655324308466e-12,-3.5413926814850654e-13
0.005,60.33,5.8971269358233585,-6.957991058262336e-12,-7.368312623151305e-12,-4.10321564888969e-13
0.1,10.89,5.8970237175990174,-3.5220932700003853e-12,-3.729791945488267e-12,-2.0769867548788152e-13
0.1,80.11,5.8965795663358795,-4.9203272333015676e-12,-4.630196223065848e-12,2.9013101023571977e-13
0.1,70.22,5.89436418627063,1.310044997873854e-12,1.2328261746951477e-12,-7.721882317870629e-14
0.005,50.44,5.893847131952554,-1.0890666158888376e-11,-1.1532545373944546e-11,-6.418792150561699e-13
0.1,50.44,5.88904180792799,6.7079362534719376e-12,7.1029694238880585e-12,3.950331704161209e-13
0.1,40.56,5.887295589122185,4.948293721304796e-12,5.2396143992959835e-12,2.913206779911873e-13
0.1,40.56,5.88720837902194,-2.2176738151163496e-12,-2.0871147364534444e-12,1.3055907866290527e-13
0.005,70.22,5.885446872780647,-4.9017769838659815e-12,-5.1902684640736035e-12,-2.8849148020762193e-13
0.005,30.67,5.882087835138643,-1.3212888822694934e-11,-1.3990082548805066e-11,-7.771937261101321e-13
0.1,20.78,5.87933829980057,3.797528881572856e-12,4.0207984515531575e-12,2.2326956998030118e-13
0.005,30.67,5.879058150263134,-8.474749775675361e-12,-8.97298524307661e-12,-4.98235467401249e-13
0.005,10.89,5.878514568306476,-9.521989558772722e-12,-1.0081741102177798e-11,-5.59751543405076e-13
0.005,20.78,5.878012158899448,3.184543702564404e-12,2.9973558365222015e-12,-1.8718786604220237e-13
0.1,60.33,5.877938282115564,2.6903230339694964e-13,2.5321875064432305e-13,-1.5813552752626595e-14
0.1,10.89,5.876770988039499,-1.2985506027758849e-11,-1.3748634478648301e-11,-7.631284508894523e-13
0.005,70.22,5.875929987192581,-9.054737478540542e-12,-8.522687443777413e-12,5.320500347631291e-13
0.005,90.0,5.875011200292647,7.490325153000448e-12,7.050267711323334e-12,-4.4005744167711364e-13
0.1,10.89,5.874284019646017,5.383505633545797e-12,5.699748044673921e-12,3.1624241112812383e-13
0.005,40.56,5.873444810780368,5.09811807309805e-12,4.798682921686216e-12,-2.9943515141183354e-13
0.1,90.0,5.8695052171077995,2.481945957300779e-12,2.6276239047503443e-12,1.4567794744956536e-13
0.1,80.11,5.86687336568635,-2.2148284720105654e-13,-2.344769653730591e-13,-1.2994118172002582e-14
0.005,80.11,5.863459138728867,4.346809264409917e-12,4.601682649467074e-12,2.5487338505715636e-13
0.1,1.0,5.86326234899362,-8.142617538973292e-13,-7.66519451058812e-13,4.7742302838517196e-14
0.005,40.56,5.86214266470353,5.798716832837921e-12,6.138645886301058e-12,3.3992905346313704e-13
0.005,30.67,5.861521092924782,-5.166670644060185e-12,-5.469516133663725e-12,-3.028454896035404e-13
0.005,90.0,5.859818005990318,1.308744687391091e-12,1.385434744235276e-12,7.669005684418486e-14
0.005,80.11,5.8593219783515025,1.7768459587970247e-11,1.6727348330117802e-11,-1.0411112578524455e-12
0.005,90.0,5.8578092089325695,8.99375597956808e-12,8.466918913568017e-12,-5.268370660000626e-13
0.1,10.89,5.856914357110182,5.772042563853084e-12,6.110106153473906e-12,3.3806358962082195e-13
0.005,20.78,5.855924551285434,-5.549741555072203e-12,-5.2247528768158395e-12,3.2498867825636314e-13
0.005,80.11,5.85571324709371,1.7089287014320772e-12,1.6088587370789325e-12,-1.0006996435314466e-13
0.005,40.56,5.85510285636103,-9.755136697464203e-12,-1.0326309984879352e-11,-5.711732874151495e-13
0.1,90.0,5.8526013351330075,-5.8185202377704395e-12,-5.4779854446497025e-12,3.40534793120737e-13
0.005,10.89,5.852480871144732,-7.875653638508466e-12,-7.414732515837144e-12,4.60921122671322e-13
0.1,50.44,5.848256215772646,3.2001704373148407e-12,3.013016270799257e-12,-1.8715416651558387e-13
0.1,1.0,5.844090578638322,5.772042563853084e-12,6.109365959522216e-12,3.373233956691319e-13
0.005,50.44,5.844051001249356,-3.219865687408276e-12,-3.031695094464408e-12,1.881705929438678e-13
0.1,1.0,5.8436660285501745,-1.2985506027758849e-11,-1.3744335632138328e-11,-7.588296043794792e-13
0.005,30.67,5.841578673023984,1.2743413022511671e-12,1.3487829519850074e-12,7.444164973384028e-14
0.005,1.0,5.84013870407991,-1.1630703778753218e-11,-1.230995301169307e-11,-6.792492329398514e-13
0.005,20.78,5.839378542980961,1.0950349176592847e-11,1.1589781516792302e-11,6.39432340199455e-13
0.005,1.0,5.838352060370661,2.7581250069063616e-12,2.9191540550746776e-12,1.61029048168316e-13
0.005,90.0,5.837616153515441,1.2330543561890787e-11,1.1610733759105592e-11,-7.198098027851949e-13
0.005,10.89,5.836712818499079,4.763079391906794e-12,4.485072126484082e-12,-2.780072654227118e-13
0.1,1.0,5.836370672588642,-3.3258215239191182e-12,-3.5199287959637743e-12,-1.9410727204465604e-13
0.1,50.44,5.834312109685203,2.7074283657943556e-12,2.865388186800948e-12,1.579598210065923e-13
0.005,70.22,5.833527582589592,2.9299547847824088e-12,2.7590350642547234e-12,-1.7091972052768533e-13
0.005,30.67,5.832377886500679,6.056155925067626e-12,5.702938026121981e-12,-3.532178989456448e-13
0.005,80.11,5.829741791273265,8.99375597956808e-12,8.469443228622061e-12,-5.243127509460185e-13
0.1,1.0,5.82909236479074,6.539587175109661e-13,6.158388598396509e-13,-3.8119857671315165e-14
0.1,90.0,5.828458221106546,6.555204552440515e-12,6.1731371937934454e-12,-3.8206735864706975e-13
0.1,80.11,5.8283920727688985,1.1165665291509217e-12,1.1816444042231449e-12,6.507787507222315e-14
0.005,30.67,5.826320570414118,-9.521989558772722e-12,-1.0076771195148181e-11,-5.547816363754596e-13
0.005,10.89,5.824644241894424,-1.0909232447332542e-11,-1.1544656426910975e-11,-6.35423979578433e-13
0.1,40.56,5.824483540736538,-5.270956001980925e-12,-5.5779619667557684e-12,-3.0700596477484363e-13
0.1,60.33,5.823764650737632,-8.176615736285351e-12,-8.652802593161788e-12,-4.761868568764369e-13
0.005,1.0,5.822038504735264,4.5401902339792746e-12,4.275858610368771e-12,-2.6433162361050346e-13
0.1,50.44,5.821328974295087,2.077603519797335e-12,2.1985476554662716e-12,1.2094413566893681e-13
0.005,80.11,5.8212843871717155,-4.242292752573827e-12,-4.489248678237524e-12,-2.469559256636974e-13
0.1,80.11,5.81924136829667,1.0460852244531074e-11,9.852110003240931e-12,-6.087422412901429e-13
0.1,80.11,5.818163787720812,-3.048821676466336e-12,-2.871436237733989e-12,1.7738543873234695e-13
0.005,1.0,5.81757239904071,-1.0909232447332542e-11,-1.1543884943135753e-11,-6.346524958032113e-13
0.005,20.78,5.816909858729317,-9.755136697464203e-12,-1.032258420575152e-11,-5.674475082873167e-13
0.1,60.33,5.811388030087292,1.0338052578512958e-12,1.093883692860479e-12,6.007843500918327e-14
0.005,90.0,5.811078736212733,1.6091178924041408e-11,1.5156107847180493e-11,-9.35071076860915e-13
0.1,30.67,5.809445955259296,-6.5564313243963126e-12,-6.937323658780808e-12,-3.8089233438449505e-13
0.005,50.44,5.806958754503308,1.064329023347394e-12,1.126134170745385e-12,6.180514739799104e-14
0.1,70.22,5.806750456817162,6.445482738941985e-12,6.0712096405544e-12,-3.74273098387585e-13
0.1,10.89,5.806131753460929,1.076136483975546e-11,1.1386183860822281e-11,6.248190210668216e-13
0.005,50.44,5.804740491773428,-9.889829566743754e-12,-9.315750625315599e-12,5.740789414281552e-13
0.005,10.89,5.8044740961375,-1.1630703778753218e-11,-1.2305804966789434e-11,-6.751011880362159e-13
0.1,50.44,5.803393751063972,-1.6154105701269702e-12,-1.5216619340461947e-12,9.374863608077547e-14
0.1,1.0,5.799583356364241,5.383505633545797e-12,5.69572653025785e-12,3.1222089671205337e-13
0.005,40.56,5.799442590671132,5.2881580219621865e-12,5.594841710549854e-12,3.0668368858766715e-13
0.1,10.89,5.799351101890371,-3.112230356752154e-12,-3.2927195222398266e-12,-1.8048916548767266e-13
0.005,80.11,5.7991912355694595,-7.643280707102148e-12,-7.200032242225909e-12,4.4324846487623916e-13
0.005,40.56,5.797405406517621,-1.0909232447332542e-11,-1.1541684879043773e-11,-6.324524317112313e-13
0.1,40.56,5.796331829636289,3.59645824260503e-12,3.3879955887493367e-12,-2.0846265385569322e-13
0.005,60.33,5.796187366278265,7.520985452042506e-12,7.95691586063342e-12,4.3593040859091404e-13
0.005,50.44,5.795896511024326,-1.1383450816297565e-11,-1.2043223844993526e-11,-6.597730286959608e-13
0.1,80.11,5.795320719395774,2.481945957300779e-12,2.6257826856084367e-12,1.4383672830765783e-13
0.005,90.0,5.795130242146364,-9.460583434496064e-13,-1.0008836566192034e-12,-5.482531316959705e-14
0.1,80.11,5.792330738415512,2.2518938839258655e-12,2.1214567422907287e-12,-1.3043714163513683e-13
0.005,70.22,5.791244186691157,-3.731536825037851e-12,-3.5154344155836064e-12,2.1610240945424428e-13
0.005,80.11,5.791006699623186,9.292242442996544e-12,8.754128060577385e-12,-5.381143824191591e-13
0.005,50.44,5.790219553890302,-9.521989558772722e-12,-1.0073333660124173e-11,-5.513441013514511e-13
0.1,1.0,5.789690933273684,-3.5220932700003853e-12,-3.72601158471504e-12,-2.0391831471465496e-13
0.005,10.89,5.788666590436677,-1.3617008173342645e-11,-1.4405251376089962e-11,-7.882432027473173e-13
0.005,80.11,5.788305435428743,9.390266121577893e-12,8.846728837261376e-12,-5.43537284316517e-13
0.1,90.0,5.788204047153802,-3.5058654874896765e-12,-3.3029388394550307e-12,2.0292664803464583e-13
0.005,80.11,5.787831323720008,-1.5698516937146385e-11,-1.4789913256498736e-11,9.086036806476492e-13
0.005,80.11,5.787647983281713,-6.39959800945272e-12,-6.029211804320493e-12,3.70386205132227e-13
0.1,80.11,5.78594668876797,-8.410270530735666e-12,-7.923656761446137e-12,4.866137692895286e-13
0.1,40.56,5.785691607172857,-4.865124902341628e-12,-5.146606025494884e-12,-2.8148112315325625e-13
0.1,40.56,5.785394786817454,2.6729483737931416e-12,2.827588989664892e-12,1.5464061587175033e-13
0.1,90.0,5.784922606991255,-8.42569571602314e-12,-7.938275739750623e-12,4.874199762725163e-13
0.1,50.44,5.783515335820387,-5.714958529927626e-12,-6.045484032941765e-12,-3.3052550301413956e-13
0.005,50.44,5.782280429311201,4.128795541339689e-12,4.367534077892848e-12,2.387385365531583e-13
0.005,70.22,5.780598809810363,5.591760442063788e-12,5.268523204502402e-12,-3.23237237561386e-13
0.1,60.33,5.779644509599494,-3.661889861837082e-12,-3.4502456454898345e-12,2.1164421634724743e-13
0.1,1.0,5.779536258064611,2.0505726709411137e-12,1.932059079926108e-12,-1.1851359101500558e-13
0.005,1.0,5.777804923741032,-1.7209975781233068e-12,-1.820433460929579e-12,-9.943588280627234e-14
0.1,10.89,5.776487938759984,-8.441626413918623e-12,-8.92925594555381e-12,-4.876295316351862e-13
0.1,1.0,5.776239422616023,4.948293721304796e-12,5.234119013981637e-12,2.858252926768411e-13
0.005,90.0,5.774522734545265,1.8501244047587344e-11,1.743288550388571e-11,-1.0683585437016336e-12
0.1,90.0,5.774480319092282,3.555657677043217e-12,3.3503369242680626e-12,-2.053207527751544e-13
0.1,20.78,5.773162428967481,-1.0307069129776192e-12,-9.712025287248248e-13,5.950438425279447e-14
0.005,20.78,5.772928256997917,-9.521989558772722e-12,-1.0071687184639503e-11,-5.496976258667817e-13
0.005,50.44,5.772619115976298,4.139373043816655e-12,3.900422804207725e-12,-2.3895023960893013e-13
0.1,1.0,5.7694691810735765,-2.409496817012425e-12,-2.2704816407359443e-12,1.3901517627648063e-13
0.1,70.22,5.76827064999475,-4.876036334421402e-12,-4.5947733616598924e-12,2.8126297276150957e-13
0.1,80.11,5.7681169886224515,5.8294854124412256e-12,5.493233874016936e-12,-3.362515384242899e-13
0.1,20.78,5.768052270012693,1.9785931418385503e-12,1.8644668552064164e-12,-1.1412628663213397e-13
0.005,50.44,5.7664837087554695,-1.5293989654238367e-11,-1.617591507606877e-11,-8.819254218304025e-13
